TransactionAmount,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,PreviousTransactionDate,Target
133.07,155.0,1.0,1670.9899999999998,2023-09-13 16:22:48,Debit,Sacramento,Branch,Anak Muda,Student,2024-11-04 08:08:41,2
1.1399999999999864,137.0,1.0,13913.92,2023-10-23 16:15:08,Debit,Indianapolis,Branch,Orang Tua,Doctor,2024-11-04 08:11:37,2
256.34,99.0,1.0,7471.63,2023-08-21 16:42:02,Debit,Kansas City,Branch,Sudah Lansia,Retired,2024-11-04 08:07:03,0
56.110000000000014,109.0,1.0,11123.65,2023-03-27 17:25:28,Debit,Boston,Branch,Orang Dewasa,Doctor,2024-11-04 08:06:58,0
118.1,50.0,1.0,7976.6,2023-09-25 16:07:30,Debit,Fort Worth,ATM,Orang Tua,Engineer,2024-11-04 08:12:07,0
137.86,120.0,1.0,8046.94,2023-08-28 16:16:57,Credit,Sacramento,Online,Sudah Lansia,Doctor,2024-11-04 08:11:15,0
813.78,55.0,1.0,14935.5,2023-08-07 17:42:03,Credit,Atlanta,ATM,Orang Tua,Doctor,2024-11-04 08:08:31,1
237.97,69.0,1.0,13486.15,2023-01-09 17:26:46,Debit,Columbus,ATM,Sudah Lansia,Doctor,2024-11-04 08:06:37,0
684.96,31.0,1.0,526.6700000000001,2023-01-09 16:19:47,Debit,Mesa,ATM,Anak Muda,Student,2024-11-04 08:07:05,1
878.63,139.0,1.0,4954.37,2023-04-06 16:59:33,Debit,Columbus,ATM,Sudah Lansia,Engineer,2024-11-04 08:07:05,1
276.56,15.0,1.0,8942.58,2023-04-10 17:26:14,Debit,Austin,Branch,Sudah Lansia,Doctor,2024-11-04 08:08:57,0
8.75,199.0,1.0,4044.62,2023-06-15 16:10:51,Debit,Louisville,ATM,Sudah Lansia,Retired,2024-11-04 08:10:17,2
637.48,207.0,1.0,4148.85,2023-09-18 16:27:52,Debit,Colorado Springs,Online,Sudah Lansia,Retired,2024-11-04 08:08:09,1
103.15,179.0,1.0,11388.15,2023-08-30 17:56:47,Debit,San Diego,Branch,Orang Tua,Doctor,2024-11-04 08:07:27,2
505.6,183.0,1.0,5347.57,2023-02-14 17:56:46,Debit,Denver,Branch,Orang Tua,Retired,2024-11-04 08:10:09,2
371.86,91.0,1.0,1329.4499999999998,2023-02-20 17:28:57,Debit,Miami,ATM,Orang Tua,Doctor,2024-11-04 08:08:19,0
14.259999999999991,37.0,1.0,2475.65,2023-11-27 17:04:28,Debit,Virginia Beach,Branch,Orang Tua,Engineer,2024-11-04 08:09:14,0
13.160000000000025,98.0,1.0,1019.4600000000005,2023-05-01 17:36:10,Debit,Mesa,Branch,Orang Tua,Engineer,2024-11-04 08:10:30,0
167.92,136.0,2.0,14321.73,2023-06-26 17:54:14,Debit,Memphis,ATM,Orang Tua,Doctor,2024-11-04 08:08:14,2
73.00999999999999,101.0,1.0,2833.12,2023-05-09 17:02:28,Debit,Houston,ATM,Orang Tua,Retired,2024-11-04 08:09:48,0
201.5,196.0,1.0,12148.32,2023-07-14 18:11:41,Credit,Dallas,Online,Sudah Lansia,Doctor,2024-11-04 08:08:48,2
150.29999999999998,204.0,1.0,14371.08,2023-08-07 17:25:53,Debit,Las Vegas,Online,Orang Tua,Doctor,2024-11-04 08:08:30,2
23.69999999999999,32.0,1.0,7947.44,2023-10-26 17:51:32,Debit,San Francisco,ATM,Orang Tua,Doctor,2024-11-04 08:11:44,0
49.59,147.0,1.0,6037.03,2023-08-25 16:45:20,Debit,Boston,Branch,Orang Tua,Engineer,2024-11-04 08:09:56,2
720.13,96.0,1.0,387.02000000000044,2023-02-14 17:58:31,Credit,Omaha,ATM,Anak Muda,Student,2024-11-04 08:07:31,1
134.92,101.0,1.0,1081.9699999999998,2023-10-31 16:46:18,Debit,Los Angeles,Online,Anak Muda,Student,2024-11-04 08:09:40,0
116.97,299.0,1.0,729.6999999999998,2023-07-12 16:52:54,Debit,Oklahoma City,ATM,Anak Muda,Student,2024-11-04 08:08:24,2
11.060000000000002,13.0,3.0,2782.21,2023-11-01 17:59:04,Debit,Colorado Springs,ATM,Orang Dewasa,Engineer,2024-11-04 08:07:08,0
88.29000000000002,287.0,1.0,5245.93,2023-01-20 16:46:06,Credit,Houston,Online,Orang Tua,Engineer,2024-11-04 08:09:17,2
5.810000000000002,222.0,1.0,1290.9499999999998,2023-06-23 17:36:28,Debit,Houston,ATM,Orang Dewasa,Student,2024-11-04 08:08:02,2
103.48000000000002,33.0,1.0,6494.25,2023-01-30 16:04:17,Debit,Baltimore,ATM,Orang Dewasa,Engineer,2024-11-04 08:09:34,0
156.74,136.0,1.0,4004.35,2023-02-24 18:22:31,Debit,Oklahoma City,ATM,Sudah Lansia,Retired,2024-11-04 08:08:30,2
505.14,179.0,1.0,2525.47,2023-01-03 17:33:54,Debit,Portland,ATM,Sudah Lansia,Retired,2024-11-04 08:11:16,2
31.060000000000002,61.00000000000001,1.0,11014.25,2023-11-20 16:59:13,Debit,Kansas City,ATM,Orang Tua,Doctor,2024-11-04 08:07:24,0
7.610000000000014,163.0,1.0,6275.0,2023-09-21 18:13:38,Debit,Atlanta,ATM,Orang Tua,Doctor,2024-11-04 08:08:10,2
276.16,71.0,1.0,1733.3400000000001,2023-02-13 16:14:17,Credit,Portland,ATM,Orang Tua,Retired,2024-11-04 08:11:57,0
145.77,237.0,1.0,5294.98,2023-04-05 16:08:13,Debit,Memphis,ATM,Sudah Lansia,Retired,2024-11-04 08:11:25,2
369.44,19.0,1.0,5018.67,2023-11-20 17:11:02,Debit,Detroit,Online,Orang Dewasa,Engineer,2024-11-04 08:08:32,0
558.86,95.0,1.0,9844.32,2023-03-15 17:27:37,Debit,Austin,ATM,Sudah Lansia,Doctor,2024-11-04 08:11:19,1
429.15,218.0,1.0,712.1300000000001,2023-03-09 16:21:09,Debit,Las Vegas,Branch,Orang Dewasa,Student,2024-11-04 08:11:30,2
36.74000000000001,133.0,1.0,6217.58,2023-02-06 17:21:37,Debit,Tucson,Branch,Orang Dewasa,Doctor,2024-11-04 08:07:57,2
79.13999999999999,22.0,1.0,2229.56,2023-04-12 17:21:31,Credit,Portland,Online,Orang Tua,Retired,2024-11-04 08:08:52,0
132.48,101.0,1.0,9313.05,2023-08-09 18:38:49,Debit,Charlotte,Branch,Orang Dewasa,Engineer,2024-11-04 08:07:12,0
136.48,138.0,4.0,4618.53,2023-08-14 16:46:26,Debit,Charlotte,Online,Orang Tua,Engineer,2024-11-04 08:09:36,2
203.76,37.0,1.0,6747.16,2023-10-02 16:33:09,Debit,Colorado Springs,Branch,Orang Tua,Retired,2024-11-04 08:09:45,0
750.95,27.0,1.0,5134.37,2023-09-08 18:16:31,Debit,Chicago,Branch,Sudah Lansia,Retired,2024-11-04 08:11:09,1
0.839999999999975,31.0,1.0,2207.54,2024-01-01 16:45:56,Debit,Austin,ATM,Orang Tua,Engineer,2024-11-04 08:07:14,0
257.18,27.999999999999986,1.0,13336.15,2023-07-10 17:00:03,Debit,Los Angeles,Online,Sudah Lansia,Doctor,2024-11-04 08:10:15,0
767.6600000000001,155.0,1.0,1801.69,2023-05-08 17:44:34,Debit,San Jose,ATM,Sudah Lansia,Doctor,2024-11-04 08:12:04,1
182.29,123.0,1.0,522.3900000000003,2023-05-10 16:55:57,Debit,San Diego,Online,Orang Tua,Doctor,2024-11-04 08:08:24,0
184.51,118.0,1.0,9381.64,2023-09-04 16:34:53,Credit,Portland,Online,Orang Tua,Doctor,2024-11-04 08:09:30,0
451.31,166.0,5.0,2963.29,2023-12-04 16:57:39,Debit,Fort Worth,ATM,Sudah Lansia,Retired,2024-11-04 08:07:38,2
144.1,30.0,1.0,11523.64,2023-07-07 17:24:42,Debit,Chicago,Branch,Orang Tua,Doctor,2024-11-04 08:10:03,0
72.5,30.0,1.0,12723.62,2023-04-10 17:48:18,Debit,Fort Worth,ATM,Orang Tua,Doctor,2024-11-04 08:11:48,0
74.11000000000001,71.0,4.0,3920.11,2023-09-08 16:09:45,Credit,Virginia Beach,Online,Sudah Lansia,Retired,2024-11-04 08:08:28,0
22.149999999999977,73.0,1.0,7451.83,2023-05-03 16:26:08,Debit,Denver,Branch,Orang Tua,Doctor,2024-11-04 08:11:03,0
777.92,97.0,1.0,7061.58,2023-06-12 18:56:58,Debit,Austin,Branch,Sudah Lansia,Doctor,2024-11-04 08:09:32,1
790.07,197.0,1.0,985.7700000000004,2023-05-26 17:32:29,Debit,Miami,Online,Orang Dewasa,Student,2024-11-04 08:10:46,1
406.33,103.0,1.0,4298.34,,Credit,Miami,Branch,Orang Tua,Engineer,2024-11-04 08:07:41,0
767.41,27.0,1.0,12799.34,2023-09-07 16:28:19,Debit,Fort Worth,ATM,Orang Tua,Doctor,2024-11-04 08:08:55,1
4.579999999999984,135.0,1.0,811.2399999999998,2023-10-19 16:13:30,Credit,Atlanta,Online,Anak Muda,Student,2024-11-04 08:06:26,2
49.670000000000016,146.0,1.0,842.9400000000005,2023-02-20 18:48:52,Debit,Atlanta,Online,Anak Muda,Student,2024-11-04 08:08:23,2
77.82999999999998,146.0,1.0,2471.53,2023-12-27 16:40:01,Credit,Kansas City,Branch,Orang Tua,Engineer,2024-11-04 08:10:31,2
702.87,184.0,1.0,1237.5,2023-06-07 17:06:21,Debit,Washington,ATM,Anak Muda,Student,2024-11-04 08:11:14,1
133.56,177.0,1.0,783.8299999999999,2023-01-24 18:43:06,Debit,,Online,Orang Dewasa,Student,2024-11-04 08:06:58,2
868.05,119.0,1.0,3931.03,2023-01-12 16:35:36,Credit,San Diego,Online,Orang Tua,Engineer,2024-11-04 08:09:57,1
52.870000000000005,70.0,1.0,960.96,2023-03-31 17:25:22,Debit,Indianapolis,Branch,Anak Muda,Student,2024-11-04 08:11:49,0
179.0,121.0,1.0,7310.88,2023-09-06 16:01:35,Debit,Houston,ATM,Sudah Lansia,Retired,2024-11-04 08:10:18,0
1168.26,37.0,1.0,1385.7399999999998,2023-06-12 16:25:21,Credit,Philadelphia,Online,Sudah Lansia,Retired,2024-11-04 08:09:53,1
384.11,12.0,1.0,7902.52,2023-05-15 16:35:43,Debit,Fort Worth,ATM,Orang Tua,Retired,2024-11-04 08:06:36,0
227.61,61.00000000000001,1.0,4405.28,2023-08-07 16:16:26,Debit,Houston,Online,Sudah Lansia,Retired,2024-11-04 08:07:41,0
40.829999999999984,24.0,1.0,3944.12,2023-08-16 16:40:51,Debit,Indianapolis,ATM,Orang Tua,Engineer,2024-11-04 08:12:04,0
19.75999999999999,240.0,1.0,1523.04,2023-03-31 17:50:09,Debit,Nashville,ATM,Anak Muda,Student,,2
484.24,77.0,1.0,8042.3,2023-05-29 16:40:15,Debit,Raleigh,Branch,Sudah Lansia,Doctor,2024-11-04 08:06:44,0
301.47,291.0,1.0,560.7299999999996,2023-01-26 16:13:15,Debit,Colorado Springs,Branch,Anak Muda,Student,2024-11-04 08:09:25,2
199.09000000000003,89.0,1.0,1658.52,2023-05-19 16:54:16,Debit,Detroit,Online,Sudah Lansia,Doctor,2024-11-04 08:08:46,0
38.94999999999999,50.0,1.0,731.5200000000004,2023-10-18 16:44:17,Debit,Los Angeles,Online,Orang Dewasa,Engineer,,0
515.94,37.0,1.0,1389.8900000000003,2023-12-22 16:42:33,Debit,San Francisco,ATM,Orang Dewasa,Engineer,2024-11-04 08:11:10,0
41.930000000000035,136.0,1.0,5081.26,2023-02-13 16:44:18,Debit,Fresno,ATM,Orang Tua,Engineer,2024-11-04 08:06:24,2
95.35,131.0,1.0,1639.9,2023-07-26 16:27:19,Debit,Chicago,Online,Anak Muda,Student,2024-11-04 08:07:22,2
93.14000000000001,151.0,1.0,5473.82,2023-01-02 16:47:11,Debit,Memphis,Online,Sudah Lansia,Retired,2024-11-04 08:07:53,2
1427.71,159.0,1.0,1729.2600000000002,2023-01-24 17:26:34,Debit,New York,Branch,Sudah Lansia,Doctor,2024-11-04 08:09:30,1
79.32999999999998,109.0,1.0,14798.1,2023-12-06 16:10:00,Credit,Las Vegas,Online,Orang Tua,Doctor,2024-11-04 08:07:06,0
233.71,297.0,1.0,1231.98,2023-03-13 17:30:20,Debit,Jacksonville,Online,Anak Muda,Student,2024-11-04 08:12:09,2
14.920000000000016,120.0,1.0,6611.26,2023-05-22 16:51:28,Debit,Las Vegas,Branch,Orang Dewasa,Engineer,2024-11-04 08:07:33,0
242.17,147.0,1.0,883.7200000000003,2023-06-08 16:28:29,Debit,Jacksonville,ATM,Sudah Lansia,Doctor,2024-11-04 08:10:41,2
122.98000000000002,228.0,1.0,5055.99,2023-07-24 16:15:58,Debit,Jacksonville,Online,Sudah Lansia,Retired,2024-11-04 08:09:50,2
129.35,130.0,1.0,7166.88,2023-08-28 16:31:48,Debit,Las Vegas,ATM,Orang Tua,Engineer,2024-11-04 08:09:41,2
138.33,69.0,1.0,232.5600000000004,2023-07-07 17:58:29,Debit,Dallas,Online,Anak Muda,Student,2024-11-04 08:09:17,0
39.31,178.0,1.0,1236.38,2023-10-30 17:24:55,Debit,Portland,Online,Orang Dewasa,Student,2024-11-04 08:06:47,2
91.85,148.0,1.0,802.0900000000001,2023-10-16 16:50:31,Debit,Seattle,Online,Anak Muda,Student,2024-11-04 08:12:14,2
277.7,107.0,1.0,1423.1999999999998,2023-06-22 16:38:46,Debit,Nashville,Branch,Orang Tua,Engineer,2024-11-04 08:11:43,0
114.03000000000003,172.0,1.0,13388.56,2023-11-24 16:30:21,Debit,Portland,ATM,Orang Tua,Doctor,2024-11-04 08:11:42,2
302.63,10.0,1.0,2801.28,2023-02-28 17:24:26,Credit,San Jose,Branch,Orang Dewasa,Engineer,2024-11-04 08:07:17,0
31.189999999999998,74.0,1.0,5545.96,2023-04-25 16:23:59,Debit,Charlotte,ATM,Orang Tua,Engineer,2024-11-04 08:09:33,0
112.91,135.0,1.0,4764.48,2023-11-15 18:04:22,Credit,Tucson,Online,Orang Dewasa,Engineer,2024-11-04 08:09:36,2
742.26,36.0,1.0,7868.19,2023-06-20 17:04:02,Debit,San Diego,Online,Orang Dewasa,Engineer,2024-11-04 08:10:01,1
256.8,80.0,1.0,1128.3799999999997,2023-02-24 16:49:51,Debit,Charlotte,ATM,Orang Dewasa,Student,2024-11-04 08:09:22,0
378.68,239.0,1.0,7627.04,2023-01-06 17:23:59,Debit,Fort Worth,ATM,Sudah Lansia,Doctor,2024-11-04 08:07:11,2
571.93,119.0,1.0,4026.03,2023-09-20 17:44:37,Debit,Washington,Online,Orang Tua,Retired,2024-11-04 08:06:42,1
26.310000000000002,163.0,1.0,7095.76,2023-08-11 16:38:16,Credit,Austin,Online,Sudah Lansia,Retired,2024-11-04 08:06:54,2
533.61,115.0,1.0,3656.93,2023-12-20 16:17:11,Debit,Mesa,Online,Orang Tua,Engineer,2024-11-04 08:11:43,1
428.62,72.0,1.0,3473.24,2023-06-05 16:02:04,Debit,Raleigh,Branch,Orang Tua,Retired,2024-11-04 08:10:24,0
361.22,167.0,1.0,7061.73,2023-04-17 17:58:55,Debit,Raleigh,ATM,Sudah Lansia,Retired,2024-11-04 08:10:24,2
837.29,216.0,1.0,6012.67,2023-11-27 16:14:25,Debit,Phoenix,Branch,Orang Dewasa,Student,2024-11-04 08:07:12,1
117.25,73.0,1.0,13694.68,2023-04-03 16:35:30,Credit,Atlanta,Online,Orang Dewasa,Doctor,2024-11-04 08:08:29,0
135.27,131.0,1.0,9410.51,2023-08-10 16:16:41,Debit,Atlanta,ATM,Orang Tua,Doctor,2024-11-04 08:09:32,2
185.1,23.0,1.0,6115.63,2023-08-08 16:21:01,Debit,Albuquerque,Branch,Orang Tua,Retired,2024-11-04 08:10:41,0
113.53999999999999,273.0,1.0,5581.21,2023-09-22 16:42:46,Debit,Columbus,Online,Orang Dewasa,Engineer,2024-11-04 08:08:45,2
354.96,96.0,1.0,6712.94,2023-11-29 16:27:38,Debit,Fort Worth,Online,Sudah Lansia,Doctor,2024-11-04 08:08:19,0
224.22,37.0,1.0,8400.87,2023-01-23 18:45:00,Debit,Fresno,Branch,Orang Tua,Doctor,2024-11-04 08:12:18,0
737.1,92.0,1.0,4644.19,2023-07-19 16:11:01,Debit,Washington,ATM,Sudah Lansia,Retired,2024-11-04 08:11:08,1
223.22,96.0,1.0,1734.2200000000003,2023-07-17 16:20:27,Debit,Fort Worth,ATM,Orang Dewasa,Student,2024-11-04 08:08:15,0
557.26,53.0,1.0,5237.12,2023-10-04 17:06:57,Debit,San Jose,ATM,Sudah Lansia,Doctor,2024-11-04 08:09:49,1
1496.5700000000002,95.0,1.0,969.0599999999995,2023-02-27 16:18:28,Debit,Memphis,Online,Orang Dewasa,Engineer,2024-11-04 08:06:37,1
27.439999999999998,164.0,1.0,5950.48,2023-11-06 17:23:43,Debit,Boston,ATM,Sudah Lansia,Retired,2024-11-04 08:08:43,2
310.09,166.0,1.0,9962.5,2023-11-24 16:49:29,Debit,Detroit,Branch,Orang Dewasa,Doctor,2024-11-04 08:10:52,2
80.38,116.0,1.0,9662.88,2023-03-06 16:25:52,Debit,Kansas City,Online,Orang Tua,Doctor,2024-11-04 08:09:54,0
26.100000000000023,115.0,1.0,5243.0,2023-12-01 17:45:05,Credit,Detroit,Branch,Sudah Lansia,Doctor,2024-11-04 08:10:24,0
845.14,183.0,1.0,1702.65,2023-01-09 16:21:35,Credit,Oklahoma City,Branch,Sudah Lansia,Retired,2024-11-04 08:11:10,1
59.72999999999999,56.0,1.0,800.9300000000003,2023-05-22 16:38:39,Debit,Fresno,ATM,Orang Dewasa,Student,2024-11-04 08:10:10,0
758.77,114.0,1.0,7231.47,2023-06-23 16:12:15,Debit,San Antonio,ATM,Sudah Lansia,Engineer,2024-11-04 08:08:24,1
301.51,284.0,1.0,1052.31,2023-02-24 16:33:33,Debit,Charlotte,ATM,Anak Muda,Student,2024-11-04 08:11:09,2
418.03,161.0,1.0,10721.29,2023-09-04 17:46:40,Debit,Austin,,Orang Tua,Doctor,2024-11-04 08:08:43,2
118.06,31.0,1.0,13560.63,2023-05-24 17:07:57,Credit,Las Vegas,Branch,Orang Dewasa,Doctor,2024-11-04 08:07:10,0
483.92,115.0,1.0,3138.0,2023-10-16 18:57:30,Debit,New York,ATM,Sudah Lansia,Retired,2024-11-04 08:06:59,1
78.93,145.0,1.0,9916.24,2023-02-17 16:41:31,Debit,Mesa,ATM,Orang Dewasa,Doctor,2024-11-04 08:12:17,2
36.629999999999995,261.0,1.0,7941.73,2023-05-04 17:02:55,Debit,Miami,ATM,Sudah Lansia,Retired,2024-11-04 08:07:35,2
87.85,63.0,1.0,3753.24,2023-12-13 17:25:54,Debit,Colorado Springs,Branch,Orang Tua,Engineer,2024-11-04 08:07:16,0
1001.83,55.0,1.0,9733.83,2023-07-17 17:46:06,Debit,Philadelphia,Online,Orang Dewasa,Doctor,2024-11-04 08:11:43,1
705.34,124.0,1.0,5003.22,2023-09-12 18:52:56,Debit,Washington,Online,Orang Tua,Doctor,2024-11-04 08:12:18,1
146.55,124.0,5.0,4087.44,2023-08-03 18:35:54,Debit,Virginia Beach,Online,Orang Tua,Retired,2024-11-04 08:07:38,0
116.88999999999999,226.0,1.0,4880.31,2023-11-20 16:31:15,Debit,Columbus,Online,Sudah Lansia,Retired,2024-11-04 08:06:37,2
106.41,87.0,1.0,1310.38,2023-01-16 16:37:34,Debit,Los Angeles,Branch,Orang Tua,Retired,2024-11-04 08:07:01,0
1087.9,103.0,1.0,2513.51,2023-03-27 18:06:17,Debit,Boston,ATM,Sudah Lansia,Retired,2024-11-04 08:12:04,1
584.41,41.0,1.0,4475.22,2023-01-02 16:51:47,Debit,Las Vegas,ATM,Anak Muda,Student,2024-11-04 08:11:29,1
584.98,121.0,1.0,6521.05,2023-06-12 16:25:22,Credit,Chicago,Branch,Orang Tua,Retired,2024-11-04 08:07:59,1
79.20999999999998,140.0,1.0,1615.04,2023-11-24 17:52:34,Debit,Colorado Springs,Branch,Orang Tua,Retired,2024-11-04 08:07:01,2
173.13,288.0,1.0,1490.3400000000001,2023-10-05 16:46:31,Credit,Atlanta,Online,Anak Muda,Student,2024-11-04 08:07:24,2
1225.5,109.0,1.0,8611.17,2023-11-27 16:02:08,Credit,Las Vegas,Online,Orang Tua,Doctor,2024-11-04 08:11:41,1
422.81,193.0,1.0,1929.2799999999997,2023-11-20 16:07:20,Debit,Los Angeles,Branch,Orang Dewasa,Student,2024-11-04 08:10:28,2
135.43,92.0,1.0,5315.83,2023-10-06 16:14:51,Debit,San Jose,ATM,Orang Tua,Retired,2024-11-04 08:08:57,0
584.88,121.0,1.0,548.4499999999998,,Debit,Philadelphia,ATM,Orang Dewasa,Student,2024-11-04 08:11:03,1
308.94,167.0,1.0,1931.6599999999999,2023-04-03 16:35:29,Debit,Los Angeles,Online,Orang Dewasa,Student,2024-11-04 08:07:47,2
295.93,117.0,1.0,1050.63,2023-02-20 17:26:39,Debit,Boston,Branch,Orang Dewasa,Doctor,2024-11-04 08:09:56,0
1512.9900000000002,50.0,1.0,9963.39,2023-08-08 17:15:50,Debit,Philadelphia,Online,Anak Muda,Student,2024-11-04 08:09:45,1
77.44,268.0,1.0,1950.63,2023-06-26 16:28:59,Debit,Washington,Branch,Orang Tua,Retired,2024-11-04 08:10:59,2
92.5,70.0,1.0,6295.45,2023-09-25 16:22:10,Credit,Seattle,Online,Orang Tua,Engineer,2024-11-04 08:08:25,0
97.74000000000001,137.0,1.0,4113.63,2023-09-04 16:46:29,Credit,Los Angeles,Online,Orang Tua,Engineer,2024-11-04 08:07:15,2
291.68,90.0,1.0,1451.02,2023-08-07 18:07:57,Debit,Columbus,ATM,Anak Muda,Student,2024-11-04 08:11:59,0
56.96000000000001,135.0,1.0,1597.85,2023-06-26 17:38:30,Debit,Albuquerque,ATM,Anak Muda,Student,2024-11-04 08:07:18,2
436.8,92.0,1.0,1256.33,2023-07-03 16:15:11,Debit,Seattle,Online,Orang Dewasa,Student,2024-11-04 08:10:00,0
259.49,292.0,1.0,7320.61,2023-06-09 16:31:56,Debit,Austin,Online,Sudah Lansia,Retired,2024-11-04 08:07:31,2
726.26,147.0,1.0,2150.38,2023-02-13 17:13:49,Debit,Omaha,Online,Orang Tua,Retired,2024-11-04 08:06:49,1
568.68,101.0,1.0,2940.04,2023-04-25 18:47:16,Debit,Houston,ATM,Sudah Lansia,Retired,2024-11-04 08:08:39,1
77.57,225.0,1.0,12801.93,2023-12-13 17:02:21,Debit,Atlanta,Online,Orang Tua,,2024-11-04 08:07:54,2
999.28,40.0,1.0,4272.41,2023-05-22 17:45:50,Debit,Boston,Online,Orang Dewasa,Engineer,2024-11-04 08:12:15,1
14.160000000000025,290.0,1.0,5399.76,2023-01-09 16:49:07,Credit,Oklahoma City,Branch,Sudah Lansia,Retired,2024-11-04 08:10:20,2
1142.83,48.0,1.0,2467.39,2023-07-14 17:44:23,Credit,Omaha,Branch,Sudah Lansia,Retired,2024-11-04 08:11:26,1
61.329999999999984,129.0,1.0,7537.4,2023-09-20 18:18:00,Debit,Raleigh,ATM,Orang Dewasa,Engineer,2024-11-04 08:06:27,0
27.639999999999986,23.0,1.0,7498.51,2023-06-09 17:14:26,Debit,New York,Online,Orang Tua,Engineer,2024-11-04 08:08:22,0
3.8500000000000227,32.0,1.0,10506.41,2023-04-17 16:27:27,Debit,San Jose,ATM,Orang Dewasa,Doctor,2024-11-04 08:08:51,0
431.22,129.0,1.0,6505.98,2023-04-21 16:25:49,Credit,Austin,Branch,Sudah Lansia,Retired,2024-11-04 08:07:30,2
178.55,67.0,1.0,7568.4,2023-12-15 16:16:30,Debit,Houston,Branch,Orang Tua,Engineer,2024-11-04 08:12:21,0
248.76,56.0,1.0,546.46,2023-05-24 16:12:18,Debit,Denver,ATM,Anak Muda,Student,2024-11-04 08:06:33,0
76.16,99.0,1.0,1072.2500000000005,2023-11-21 16:45:29,Debit,San Francisco,ATM,Anak Muda,Student,2024-11-04 08:12:04,0
347.25,250.0,1.0,7273.55,2023-01-30 18:49:52,Debit,Indianapolis,ATM,Sudah Lansia,Doctor,2024-11-04 08:08:01,2
325.98,277.0,1.0,782.3500000000004,2023-07-20 16:58:39,Debit,Washington,ATM,Anak Muda,Student,2024-11-04 08:08:23,2
249.56,246.0,1.0,4444.95,2023-11-20 16:05:05,Debit,New York,Branch,Sudah Lansia,Retired,2024-11-04 08:11:08,2
17.430000000000007,33.0,1.0,10658.88,2023-02-23 16:21:38,Debit,Albuquerque,ATM,Orang Tua,Doctor,2024-11-04 08:08:36,0
198.01,40.0,1.0,250.9300000000003,2023-04-24 17:46:41,Credit,Austin,Branch,Orang Dewasa,Student,2024-11-04 08:10:09,0
585.58,55.0,1.0,1729.02,2023-09-04 16:13:40,Debit,Raleigh,Branch,Anak Muda,Student,2024-11-04 08:09:16,1
434.67,124.0,1.0,1298.13,2023-12-05 18:33:02,Credit,Virginia Beach,Online,Orang Dewasa,Student,2024-11-04 08:10:09,0
510.7,294.0,1.0,5828.48,2023-06-07 16:35:27,Credit,Nashville,Online,Orang Dewasa,Student,2024-11-04 08:07:57,2
331.98,12.0,1.0,7600.99,2023-08-28 16:40:01,Debit,Denver,ATM,Sudah Lansia,Retired,2024-11-04 08:09:26,0
199.53999999999996,268.0,1.0,9603.73,2023-10-10 17:24:33,Debit,Portland,Online,Orang Tua,Engineer,2024-11-04 08:10:49,2
212.97,178.0,1.0,4180.4,2023-11-14 16:56:34,Debit,Atlanta,Online,Orang Tua,Engineer,2024-11-04 08:10:42,2
270.56,139.0,1.0,1268.44,2023-02-17 16:57:32,Debit,Philadelphia,Online,Anak Muda,Student,2024-11-04 08:08:05,2
306.37,120.0,1.0,9609.67,2023-06-27 18:26:08,Debit,Colorado Springs,ATM,Orang Dewasa,Engineer,2024-11-04 08:07:43,0
643.02,85.0,1.0,11989.39,2023-10-02 17:47:19,Credit,Detroit,ATM,Orang Dewasa,Doctor,2024-11-04 08:07:01,1
98.48000000000002,12.0,1.0,9538.92,2023-02-16 17:14:41,Debit,Miami,Branch,Orang Tua,Engineer,2024-11-04 08:11:29,0
889.01,169.0,1.0,4826.88,2023-08-29 17:55:07,Debit,Virginia Beach,Online,Orang Dewasa,Engineer,2024-11-04 08:11:23,1
537.86,134.0,1.0,293.0600000000004,2023-09-19 16:44:21,Debit,Kansas City,Online,Orang Dewasa,Student,2024-11-04 08:09:27,1
241.18,162.0,1.0,1445.5299999999997,2023-05-30 18:29:15,Debit,Mesa,ATM,Orang Dewasa,Student,2024-11-04 08:06:56,2
130.54,94.0,1.0,11204.62,2023-04-05 17:20:36,Debit,Atlanta,ATM,Sudah Lansia,Doctor,2024-11-04 08:09:50,0
800.29,84.0,1.0,693.3999999999996,2023-12-04 16:25:27,Credit,San Diego,Branch,Anak Muda,Student,2024-11-04 08:11:42,1
8.810000000000002,165.0,1.0,13523.65,2023-05-22 16:57:30,Debit,Dallas,Online,Orang Tua,Doctor,2024-11-04 08:09:40,2
28.519999999999982,163.0,1.0,662.5100000000002,2023-06-02 16:54:12,Debit,Detroit,ATM,Anak Muda,Student,2024-11-04 08:08:28,2
431.31,99.0,1.0,342.72999999999956,2023-05-01 16:18:16,Credit,Atlanta,Online,Anak Muda,Student,2024-11-04 08:09:29,0
885.33,59.0,1.0,7764.16,2023-08-22 18:41:50,Credit,Raleigh,ATM,Orang Tua,Engineer,2024-11-04 08:10:03,1
199.22999999999996,54.0,1.0,9834.0,2023-09-04 16:04:27,Debit,Tucson,ATM,Orang Dewasa,Engineer,2024-11-04 08:07:46,0
42.25999999999999,171.0,1.0,268.77000000000044,2023-10-26 16:19:25,Debit,Raleigh,ATM,Orang Tua,Doctor,2024-11-04 08:09:35,2
